OrderId,OrderQuantity,ExpectedDays,ActualDays,Status
2627,233,5,5,1
2628,375,5,5,1
2629,989,9,9,1
2630,883,7,7,1
2631,638,7,7,1
2632,862,10,10,1
2633,142,5,5,1
2634,269,4,4,1
2635,869,10,10,1
2636,228,3,5,0
2637,266,3,6,0
2638,378,5,5,1
2639,765,8,8,1
2640,375,4,4,1
2641,336,4,4,1
2642,204,3,3,1
2643,578,9,9,1
2644,203,4,4,1
2645,290,3,3,1
2646,258,5,5,1
2647,198,5,5,1
2648,283,5,5,1
2649,382,4,4,1
2650,120,5,5,1
2651,887,8,8,1
2652,779,7,7,1
2653,972,8,8,1
2654,629,8,13,0
2655,618,9,9,1
2656,140,3,3,1
2657,197,4,4,1
2658,946,9,9,1
2659,563,8,8,1
2660,742,7,7,1
2661,730,9,9,1
2662,328,5,5,1
2663,449,3,3,1
2664,669,6,6,1
2665,583,6,6,1
2666,916,6,6,1
2667,258,4,4,1
2668,175,4,4,1
2669,659,7,8,0
2670,633,9,12,0
2671,605,7,7,1
2672,808,7,7,1
2673,244,5,5,1
2674,653,7,7,1
2675,298,3,3,1
2676,890,8,8,1
2677,765,6,6,1
2678,901,8,8,1
2679,894,9,9,1
2680,720,6,6,1
2681,853,9,9,1
2682,988,8,11,0
2683,234,3,5,0
2684,298,3,3,1
2685,363,4,9,0
2686,460,3,7,0
2687,470,3,3,1
2688,934,8,8,1
2689,975,6,6,1
2690,407,4,4,1
2691,711,8,8,1
2692,867,8,8,1
2693,119,4,9,0
2694,369,4,4,1
2695,967,8,8,1
2696,199,5,8,0
2697,838,8,8,1
2698,859,8,9,0
2699,386,3,3,1
2700,911,7,7,1
2701,485,5,5,1
2702,738,7,8,0
2703,154,3,8,0
2704,532,10,10,1
2705,270,5,5,1
2706,902,10,10,1
2707,889,6,6,1
2708,787,9,9,1
2709,523,10,10,1
2710,965,8,12,0
2711,272,4,4,1
2712,562,6,6,1
2713,334,5,5,1
2714,199,5,5,1
2715,928,9,9,1
2716,646,10,10,1
2717,493,5,5,1
2718,711,8,9,0
2719,460,5,5,1
2720,451,3,3,1
2721,263,4,7,0
2722,763,8,8,1
2723,111,4,7,0
2724,672,10,12,0
2725,832,10,10,1
2726,173,3,3,1
2727,384,4,4,1
2728,937,7,7,1
2729,478,3,3,1
2730,994,6,6,1
2731,243,4,4,1
2732,612,6,6,1
2733,229,3,3,1
2734,702,6,6,1
2735,811,10,10,1
2736,572,7,8,0
2737,473,5,5,1
2738,972,9,14,0
2739,115,3,3,1
2740,651,8,8,1
2741,602,9,9,1
2742,535,9,9,1
2743,210,3,3,1
2744,173,3,3,1
2745,651,10,14,0
2746,680,10,10,1
2747,196,4,8,0
2748,680,10,15,0
2749,907,10,10,1
2750,903,6,7,0
2751,627,9,9,1
2752,648,10,10,1
2753,679,10,10,1
2754,977,7,7,1
2755,238,3,5,0
2756,801,10,15,0
2757,810,7,7,1
2758,777,10,10,1
2759,202,5,5,1
2760,345,5,5,1
2761,458,5,10,0
2762,948,9,9,1
2763,442,3,3,1
2764,863,8,8,1
2765,860,6,6,1
2766,734,6,6,1
2767,492,4,4,1
2768,554,9,9,1
2769,892,10,10,1
2770,654,6,6,1
2771,427,5,5,1
2772,358,5,5,1
2773,294,5,5,1
2774,723,7,7,1
2775,211,3,3,1
2776,373,5,5,1
2777,150,3,4,0
2778,679,9,13,0
2779,598,7,7,1
2780,400,4,4,1
2781,267,5,5,1
2782,824,9,9,1
2783,291,4,7,0
2784,245,5,5,1
2785,867,9,9,1
2786,907,10,10,1
2787,786,8,12,0
2788,491,3,4,0
2789,432,4,4,1
2790,216,4,4,1
2791,190,5,5,1
2792,998,10,10,1
2793,683,6,6,1
2794,350,4,7,0
2795,765,10,14,0
2796,821,9,9,1
2797,903,7,8,0
2798,711,9,9,1
2799,482,4,9,0
2800,852,7,8,0
2801,349,3,3,1
2802,298,4,7,0
2803,852,10,10,1
2804,225,4,4,1
2805,883,8,8,1
2806,603,8,8,1
2807,832,7,7,1
2808,928,7,7,1
2809,642,9,9,1
2810,838,8,8,1
2811,673,9,9,1
2812,679,6,6,1
2813,806,10,10,1
2814,771,7,7,1
2815,708,7,7,1
2816,431,4,4,1
2817,731,8,8,1
2818,693,10,10,1
2819,961,6,6,1
2820,786,10,10,1
2821,890,7,8,0
2822,991,7,7,1
2823,864,8,8,1
2824,299,5,5,1
2825,964,7,9,0
2826,842,8,8,1
2827,102,5,5,1
2828,676,10,10,1
2829,159,5,5,1
2830,840,6,6,1
2831,561,10,10,1
2832,921,6,6,1
2833,720,10,10,1
2834,158,4,4,1
2835,975,10,10,1
2836,186,4,4,1
2837,423,4,4,1
2838,999,7,7,1
2839,948,9,9,1
2840,662,8,10,0
2841,311,5,5,1
2842,801,7,7,1
2843,239,5,5,1
2844,997,10,10,1
2845,918,7,10,0
2846,128,5,5,1
2847,153,3,3,1
2848,438,3,3,1
2849,132,3,3,1
2850,226,4,4,1
2851,858,7,7,1
2852,607,10,10,1
2853,355,5,5,1
2854,354,4,9,0
2855,773,7,7,1
2856,648,7,7,1
2857,536,7,10,0
2858,618,7,7,1
2859,418,5,5,1
2860,181,3,5,0
2861,405,5,5,1
2862,510,7,7,1
2863,574,6,11,0
2864,321,5,9,0
2865,269,4,4,1
2866,438,3,3,1
2867,164,3,3,1
2868,635,9,9,1
2869,460,5,5,1
2870,607,9,9,1
2871,809,6,6,1
2872,312,3,3,1
2873,741,7,7,1
2874,975,6,6,1
2875,633,7,9,0
2876,617,7,10,0
2877,108,5,5,1
2878,463,3,3,1
2879,367,3,3,1
2880,686,10,10,1
2881,276,3,3,1
2882,494,4,9,0
2883,971,10,10,1
2884,252,4,4,1
2885,515,9,9,1
2886,868,10,10,1
2887,199,3,3,1
2888,979,10,10,1
2889,124,4,8,0
2890,681,10,10,1
2891,972,8,8,1
2892,721,7,8,0
2893,711,10,12,0
2894,763,6,6,1
2895,326,5,5,1
2896,522,9,9,1
2897,635,10,10,1
2898,207,4,4,1
2899,527,8,8,1
2900,400,5,5,1
2901,111,5,5,1
2902,752,7,7,1
2903,712,6,6,1
2904,997,6,6,1
2905,283,5,5,1
2906,375,5,5,1
2907,104,3,3,1
2908,741,7,7,1
2909,696,6,9,0
2910,592,6,6,1
2911,392,3,3,1
2912,431,3,3,1
2913,339,5,5,1
2914,313,4,4,1
2915,603,8,8,1
2916,730,7,7,1
2917,864,8,8,1
2918,376,4,4,1
2919,537,6,7,0
2920,630,9,9,1
2921,515,8,8,1
2922,640,9,9,1
2923,275,5,5,1
2924,264,4,4,1
2925,101,5,7,0
2926,245,3,3,1
2927,575,10,10,1
2928,276,4,4,1
2929,624,6,6,1
2930,645,7,7,1
2931,946,6,6,1
2932,350,5,5,1
2933,767,9,9,1
2934,486,4,8,0
2935,708,6,6,1
2936,288,5,5,1
2937,375,5,5,1
2938,908,9,9,1
2939,894,7,7,1
2940,582,7,7,1
2941,703,7,7,1
2942,784,7,9,0
2943,384,5,5,1
2944,703,8,8,1
2945,979,9,9,1
2946,554,6,6,1
2947,360,4,4,1
2948,950,10,10,1
2949,831,9,9,1
2950,561,10,10,1
2951,920,6,6,1
2952,257,5,5,1
2953,694,7,12,0
2954,148,4,9,0
2955,394,4,4,1
2956,455,4,4,1
2957,782,9,12,0
2958,856,10,10,1
2959,364,5,5,1
2960,945,7,7,1
2961,981,7,7,1
2962,140,4,4,1
2963,423,3,3,1
2964,745,6,6,1
2965,638,9,9,1
2966,253,3,3,1
2967,147,5,5,1
2968,536,7,8,0
2969,746,6,6,1
2970,621,7,10,0
2971,644,10,10,1
2972,254,5,5,1
2973,623,7,7,1
2974,405,5,5,1
2975,717,8,8,1
2976,509,6,8,0
2977,929,6,6,1
2978,515,9,9,1
2979,436,5,9,0
2980,991,9,9,1
2981,692,8,8,1
2982,549,7,12,0
2983,350,4,4,1
2984,878,8,8,1
2985,355,4,4,1
2986,330,4,5,0
2987,273,3,3,1
2988,801,9,9,1
2989,117,3,3,1
2990,833,8,8,1
2991,100,4,4,1
2992,949,7,7,1
2993,733,10,10,1
2994,451,5,5,1
2995,451,4,4,1
2996,818,6,6,1
2997,189,5,5,1
2998,443,3,3,1
2999,303,5,5,1
3000,372,5,7,0
3001,601,6,6,1
3002,220,5,5,1
3003,964,10,11,0
3004,912,7,7,1
3005,744,6,10,0
3006,364,3,3,1
3007,540,10,13,0
3008,751,10,14,0
3009,575,10,10,1
3010,630,10,10,1
3011,668,7,8,0
3012,844,7,7,1
3013,385,5,5,1
3014,794,9,9,1
3015,443,5,5,1
3016,496,4,7,0
3017,346,4,4,1
3018,471,4,4,1
3019,820,9,9,1
3020,490,4,4,1
3021,706,9,9,1
3022,213,3,3,1
3023,274,3,3,1
3024,754,9,9,1
3025,104,4,7,0
3026,490,5,5,1
3027,687,8,8,1
3028,352,5,5,1
3029,462,4,4,1
3030,270,4,4,1
3031,750,7,7,1
3032,894,6,9,0
3033,396,5,5,1
3034,442,5,5,1
3035,417,4,4,1
3036,645,6,6,1
3037,589,10,10,1
3038,666,10,14,0
3039,561,8,10,0
3040,295,4,4,1
3041,349,3,3,1
3042,207,3,3,1
3043,278,5,5,1
3044,933,6,6,1
3045,814,10,10,1
3046,643,6,6,1
3047,256,3,3,1
3048,140,3,5,0
3049,401,4,4,1
3050,992,8,8,1
3051,320,4,4,1
3052,613,6,7,0
3053,685,9,11,0
3054,400,3,3,1
3055,863,8,8,1
3056,365,4,9,0
3057,221,5,5,1
3058,536,8,8,1
3059,388,5,6,0
3060,766,10,10,1
3061,180,4,4,1
3062,143,3,3,1
3063,630,10,10,1
3064,938,7,7,1
3065,879,6,10,0
3066,616,7,7,1
3067,604,9,10,0
3068,782,8,11,0
3069,984,10,10,1
3070,110,3,3,1
3071,936,7,7,1
3072,924,7,7,1
3073,507,8,8,1
3074,517,6,6,1
3075,868,10,11,0
3076,724,9,9,1
3077,361,4,4,1
3078,943,10,14,0
3079,597,9,9,1
3080,251,3,3,1
3081,520,7,7,1
3082,829,6,10,0
3083,640,9,9,1
3084,265,5,9,0
3085,310,5,6,0
3086,362,5,5,1
3087,852,7,7,1
3088,828,8,11,0
3089,731,7,7,1
3090,417,4,7,0
3091,299,3,8,0
3092,408,3,6,0
3093,498,5,5,1
3094,136,5,5,1
3095,348,3,3,1
3096,239,4,5,0
3097,256,4,4,1
3098,537,9,9,1
3099,305,4,8,0
3100,963,10,10,1
3101,192,4,5,0
3102,947,8,8,1
3103,455,3,3,1
3104,855,7,7,1
3105,360,3,3,1
3106,444,3,3,1
3107,598,7,7,1
3108,943,8,8,1
3109,991,7,11,0
3110,218,3,3,1
3111,147,4,4,1
3112,959,10,10,1
3113,132,4,4,1
3114,941,9,9,1
3115,238,4,4,1
3116,214,3,7,0
3117,890,7,12,0
3118,172,4,4,1
3119,866,6,6,1
3120,973,10,10,1
3121,573,7,7,1
3122,740,9,9,1
3123,635,10,10,1
3124,341,4,5,0
3125,464,4,4,1
3126,214,3,3,1
3127,881,7,7,1
3128,924,8,12,0
3129,136,3,7,0
3130,169,5,5,1
3131,732,6,6,1
3132,415,4,4,1
3133,618,10,10,1
3134,935,8,13,0
3135,956,8,8,1
3136,454,5,5,1
3137,426,4,4,1
3138,491,3,3,1
3139,902,10,10,1
3140,892,7,7,1
3141,790,10,10,1
3142,698,8,8,1
3143,519,6,6,1
3144,404,4,4,1
3145,412,4,4,1
3146,658,7,7,1
3147,130,5,5,1
3148,593,9,9,1
3149,636,8,8,1
3150,920,9,9,1
3151,500,4,8,0
3152,748,7,7,1
3153,762,10,10,1
3154,584,7,7,1
3155,388,4,6,0
3156,315,5,5,1
3157,137,5,5,1
3158,383,5,5,1
3159,724,9,9,1
3160,236,4,4,1
3161,959,9,9,1
3162,587,7,7,1
3163,629,9,13,0
3164,639,7,7,1
3165,791,10,11,0
3166,323,4,4,1
3167,847,8,8,1
3168,875,9,9,1
3169,338,4,4,1
3170,286,5,5,1
3171,619,6,6,1
3172,112,3,3,1
3173,410,3,8,0
3174,621,9,14,0
3175,128,4,4,1
3176,297,3,3,1
3177,172,5,5,1
3178,107,3,3,1
3179,517,7,9,0
3180,785,9,9,1
3181,987,8,8,1
3182,936,6,7,0
3183,993,7,7,1
3184,375,5,5,1
3185,895,7,7,1
3186,327,4,4,1
3187,741,7,7,1
3188,912,9,9,1
3189,769,9,9,1
3190,293,5,10,0
3191,542,6,6,1
3192,465,4,4,1
3193,651,8,8,1
3194,917,6,6,1
3195,366,3,3,1
3196,379,4,4,1
3197,324,5,10,0
3198,336,3,3,1
3199,449,4,6,0
3200,763,8,8,1
3201,881,9,9,1
3202,172,3,4,0
3203,483,5,7,0
3204,311,5,6,0
3205,298,5,5,1
3206,596,8,8,1
3207,333,3,3,1
3208,481,5,5,1
3209,573,9,9,1
3210,190,4,4,1
3211,886,7,7,1
3212,737,8,8,1
3213,122,4,4,1
3214,605,8,8,1
3215,334,3,3,1
3216,112,3,3,1
3217,504,9,14,0
3218,791,7,7,1
3219,458,3,3,1
3220,578,7,8,0
3221,129,3,3,1
3222,527,9,9,1
3223,219,5,5,1
3224,399,5,5,1
3225,797,6,6,1
3226,811,9,9,1
3227,146,4,4,1
3228,980,9,9,1
3229,822,10,11,0
3230,848,8,8,1
3231,857,8,8,1
3232,115,3,5,0
3233,477,4,4,1
3234,317,5,5,1
3235,546,6,6,1
3236,743,8,8,1
3237,127,4,4,1
3238,251,3,3,1
3239,684,10,10,1
3240,374,3,3,1
3241,506,7,7,1
3242,640,8,8,1
3243,581,6,6,1
3244,342,4,6,0
3245,892,9,9,1
3246,653,7,8,0
3247,153,4,4,1
3248,470,5,5,1
3249,992,10,11,0
3250,578,9,9,1
3251,474,3,3,1
3252,579,10,10,1
3253,783,10,10,1
3254,278,3,3,1
3255,718,6,6,1
3256,450,5,5,1
3257,851,6,6,1
3258,746,9,9,1
3259,171,4,4,1
3260,255,3,3,1
3261,287,5,5,1
3262,509,9,9,1
3263,884,10,10,1
3264,188,3,7,0
3265,755,7,7,1
3266,387,3,3,1
3267,406,3,3,1
3268,346,3,3,1
3269,716,7,7,1
3270,619,6,6,1
3271,629,8,8,1
3272,511,10,13,0
3273,1001,8,8,1
3274,216,5,5,1
3275,533,8,11,0
3276,938,7,7,1
3277,160,4,4,1
3278,547,7,7,1
3279,174,3,3,1
3280,531,8,8,1
3281,285,3,3,1
3282,422,5,5,1
3283,102,3,8,0
3284,1000,10,11,0
3285,849,7,9,0
3286,582,9,9,1
3287,815,6,6,1
3288,718,9,14,0
3289,294,5,5,1
3290,127,5,7,0
3291,855,10,10,1
3292,884,10,10,1
3293,302,5,5,1
3294,777,7,7,1
3295,411,5,5,1
3296,275,3,4,0
3297,190,4,4,1
3298,266,3,3,1
3299,967,7,7,1
3300,621,9,11,0
3301,407,4,4,1
3302,696,9,9,1
3303,382,5,10,0
3304,252,3,3,1
3305,202,4,4,1
3306,576,8,12,0
3307,914,10,10,1
3308,161,4,4,1
3309,454,4,4,1
3310,485,3,3,1
3311,310,4,4,1
3312,258,4,4,1
3313,411,5,5,1
3314,984,7,11,0
3315,890,8,8,1
3316,201,4,4,1
3317,819,6,6,1
3318,180,4,4,1
3319,894,7,7,1
3320,284,4,4,1
3321,139,3,3,1
3322,375,5,5,1
3323,633,7,7,1
3324,622,7,7,1
3325,461,3,7,0
3326,308,4,4,1
3327,984,9,9,1
3328,310,4,4,1
3329,568,9,9,1
3330,409,3,3,1
3331,523,9,9,1
3332,609,7,7,1
3333,698,10,10,1
3334,954,8,10,0
3335,708,6,6,1
3336,329,5,5,1
3337,197,3,6,0
3338,313,4,4,1
3339,703,9,12,0
3340,995,8,8,1
3341,875,7,7,1
3342,490,5,5,1
3343,323,4,4,1
3344,316,4,4,1
3345,872,6,6,1
3346,993,6,6,1
3347,948,10,10,1
3348,354,3,3,1
3349,375,4,4,1
3350,206,3,3,1
3351,360,3,3,1
3352,892,8,8,1
3353,571,8,10,0
3354,314,3,3,1
3355,735,9,9,1
3356,696,10,10,1
3357,541,6,6,1
3358,568,9,9,1
3359,118,5,5,1
3360,371,3,3,1
3361,755,10,10,1
3362,951,6,6,1
3363,210,4,4,1
3364,594,10,11,0
3365,151,5,5,1
3366,812,10,10,1
3367,223,4,4,1
3368,594,9,11,0
3369,187,5,5,1
3370,747,10,10,1
3371,828,6,6,1
3372,611,8,8,1
3373,129,5,5,1
3374,879,7,7,1
3375,870,6,10,0
3376,193,4,4,1
3377,666,6,6,1
3378,732,8,8,1
3379,265,3,3,1
3380,191,3,3,1
3381,572,9,9,1
3382,107,5,5,1
3383,757,9,9,1
3384,522,8,8,1
3385,650,8,8,1
3386,427,3,4,0
3387,439,3,6,0
3388,565,10,11,0
3389,583,6,6,1
3390,793,7,7,1
3391,196,5,5,1
3392,705,8,8,1
3393,465,4,4,1
3394,540,9,9,1
3395,234,5,5,1
3396,870,9,11,0
3397,976,8,8,1
3398,454,4,4,1
3399,215,5,5,1
3400,482,5,5,1
3401,895,10,10,1
3402,145,5,5,1
3403,955,9,9,1
3404,836,9,12,0
3405,952,8,11,0
3406,544,6,6,1
3407,272,5,5,1
3408,376,4,4,1
3409,137,4,4,1
3410,214,3,3,1
3411,942,7,9,0
3412,997,6,6,1
3413,547,8,8,1
3414,503,6,6,1
3415,647,9,9,1
3416,147,5,9,0
3417,810,6,6,1
3418,699,10,10,1
3419,938,8,10,0
3420,623,8,12,0
3421,147,5,5,1
3422,246,3,3,1
3423,377,4,4,1
3424,765,6,6,1
3425,274,3,3,1
3426,344,5,5,1
3427,585,9,9,1
3428,197,5,5,1
3429,370,4,4,1
3430,760,7,7,1
3431,991,7,7,1
3432,106,3,3,1
3433,778,6,6,1
3434,203,3,3,1
3435,897,9,9,1
3436,690,7,7,1
3437,927,7,7,1
3438,931,7,7,1
3439,192,5,5,1
3440,938,9,9,1
3441,654,6,6,1
3442,779,7,9,0
3443,433,3,3,1
3444,560,8,8,1
3445,475,3,3,1
3446,904,10,10,1
3447,797,7,7,1
3448,319,4,4,1
3449,631,9,9,1
3450,640,10,10,1
3451,310,3,3,1
3452,853,8,8,1
3453,924,10,10,1
3454,474,3,6,0
3455,896,10,10,1
3456,103,4,4,1
3457,906,8,8,1
3458,906,8,8,1
3459,384,4,4,1
3460,697,6,6,1
3461,804,9,9,1
3462,706,7,8,0
3463,394,4,9,0
3464,915,8,8,1
3465,618,8,8,1
3466,371,3,3,1
3467,874,8,8,1
3468,285,5,5,1
3469,292,5,5,1
3470,701,8,8,1
3471,412,3,4,0
3472,340,5,10,0
3473,489,4,4,1
3474,363,5,5,1
3475,449,5,5,1
3476,898,9,9,1
3477,875,8,8,1
3478,274,5,5,1
3479,926,9,13,0
3480,389,5,5,1
3481,422,4,4,1
3482,605,9,10,0
3483,805,9,12,0
3484,288,3,3,1
3485,341,3,5,0
3486,922,10,10,1
3487,197,5,7,0
3488,401,3,8,0
3489,382,4,4,1
3490,490,3,5,0
3491,537,8,8,1
3492,542,10,10,1
3493,839,6,6,1
3494,148,3,3,1
3495,503,10,10,1
3496,594,9,9,1
3497,163,4,4,1
3498,439,3,3,1
3499,472,3,3,1
3500,193,5,5,1
3501,149,3,3,1
3502,528,7,8,0
3503,127,5,5,1
3504,592,9,9,1
3505,732,9,9,1
3506,184,3,3,1
3507,787,6,6,1
3508,194,3,3,1
3509,935,6,6,1
3510,533,8,8,1
3511,416,4,4,1
3512,369,3,3,1
3513,760,6,6,1
3514,811,9,9,1
3515,283,4,4,1
3516,896,8,10,0
3517,212,3,3,1
3518,648,10,10,1
3519,692,10,10,1
3520,213,4,4,1
3521,811,9,13,0
3522,268,4,4,1
3523,258,5,5,1
3524,873,10,10,1
3525,348,4,9,0
3526,255,4,4,1
3527,721,9,9,1
3528,174,5,5,1
3529,788,10,10,1
3530,966,7,7,1
3531,766,6,6,1
3532,432,3,3,1
3533,628,8,8,1
3534,403,4,4,1
3535,259,4,4,1
3536,764,9,9,1
3537,607,6,6,1
3538,551,6,6,1
3539,732,8,8,1
3540,930,9,9,1
3541,537,10,10,1
3542,195,5,8,0
3543,232,4,4,1
3544,910,8,8,1
3545,832,10,10,1
3546,637,9,14,0
3547,999,9,9,1
3548,826,7,7,1
3549,902,9,9,1
3550,633,9,13,0
3551,665,10,10,1
3552,390,5,6,0
3553,345,5,8,0
3554,741,8,8,1
3555,609,10,13,0
3556,197,3,3,1
3557,570,9,12,0
3558,543,10,13,0
3559,303,4,9,0
3560,718,6,6,1
3561,561,10,13,0
3562,392,3,7,0
3563,972,9,9,1
3564,683,6,6,1
3565,797,8,8,1
3566,963,6,6,1
3567,656,10,10,1
3568,892,6,6,1
3569,326,5,5,1
3570,662,10,10,1
3571,388,4,8,0
3572,708,7,7,1
3573,506,7,7,1
3574,601,6,6,1
3575,954,6,6,1
3576,294,3,3,1
3577,865,10,10,1
3578,647,8,8,1
3579,629,7,7,1
3580,882,8,8,1
3581,827,8,8,1
3582,377,4,7,0
3583,407,5,10,0
3584,915,10,10,1
3585,290,3,3,1
3586,810,7,7,1
3587,861,6,10,0
3588,776,10,10,1
3589,837,9,9,1
3590,963,8,12,0
3591,939,6,6,1
3592,307,5,5,1
3593,503,9,11,0
3594,322,5,5,1
3595,236,5,5,1
3596,827,8,10,0
3597,883,6,9,0
3598,212,3,3,1
3599,898,9,14,0
3600,827,9,9,1
3601,104,3,3,1
3602,861,10,10,1
3603,919,9,9,1
3604,822,10,10,1
3605,252,3,3,1
3606,118,4,4,1
3607,786,9,9,1
3608,293,5,5,1
3609,690,6,6,1
3610,442,4,4,1
3611,428,4,4,1
3612,209,4,4,1
3613,815,7,8,0
3614,221,5,10,0
3615,915,6,6,1
3616,724,6,6,1
3617,112,3,3,1
3618,309,3,8,0
3619,531,8,8,1
3620,607,7,7,1
3621,744,7,7,1
3622,492,4,4,1
3623,858,8,8,1
3624,827,6,6,1
3625,792,8,8,1
3626,204,4,4,1
3627,892,8,8,1
3628,827,8,10,0
3629,842,7,7,1
3630,999,8,8,1
3631,194,3,8,0
3632,121,4,4,1
3633,864,9,9,1
3634,687,8,10,0
3635,647,7,7,1
3636,865,10,10,1
3637,574,9,9,1
3638,809,7,7,1
3639,100,4,6,0
3640,120,3,6,0
3641,132,5,8,0
3642,661,8,12,0
3643,749,9,12,0
3644,413,4,4,1
3645,200,4,4,1
3646,406,5,5,1
3647,384,3,3,1
3648,828,10,14,0
3649,314,5,10,0
3650,762,7,7,1
3651,733,7,7,1
3652,723,6,9,0
3653,342,5,5,1
3654,523,9,9,1
3655,835,8,8,1
3656,544,6,6,1
3657,471,4,4,1
3658,762,9,9,1
3659,523,10,10,1
3660,632,7,7,1
3661,372,5,5,1
3662,126,3,3,1
3663,978,9,9,1
3664,876,7,7,1
3665,775,9,9,1
3666,887,8,8,1
3667,466,3,3,1
3668,775,8,8,1
3669,346,4,4,1
3670,695,9,9,1
3671,662,9,9,1
3672,688,8,10,0
3673,742,8,8,1
3674,759,10,10,1
3675,426,5,5,1
3676,863,6,6,1
3677,799,8,8,1
3678,350,5,5,1
3679,407,4,4,1
3680,663,8,9,0
3681,336,5,5,1
3682,956,10,10,1
3683,696,9,9,1
3684,925,8,8,1
3685,580,7,7,1
3686,841,6,6,1
3687,170,4,4,1
3688,553,8,13,0
3689,629,8,8,1
3690,193,4,6,0
3691,537,9,9,1
3692,854,10,10,1
3693,796,9,9,1
3694,584,10,10,1
3695,207,3,3,1
3696,383,5,5,1
3697,270,4,4,1
3698,662,7,7,1
3699,540,6,6,1
3700,188,3,3,1
3701,638,9,9,1
3702,309,3,3,1
3703,641,8,8,1
3704,630,10,10,1
3705,379,5,5,1
3706,424,5,5,1
3707,996,9,9,1
3708,548,6,11,0
3709,704,7,7,1
3710,242,3,3,1
3711,616,6,11,0
3712,256,3,3,1
3713,273,4,4,1
3714,811,10,10,1
3715,719,9,9,1
3716,279,4,4,1
3717,574,7,7,1
3718,578,6,6,1
3719,112,4,8,0
3720,941,6,6,1
3721,991,9,9,1
3722,229,5,5,1
3723,285,4,4,1
3724,428,5,5,1
3725,206,5,5,1
3726,514,8,8,1
3727,536,6,8,0
3728,329,5,5,1
3729,728,6,6,1
3730,548,9,10,0
3731,566,7,7,1
3732,907,9,9,1
3733,927,9,13,0
3734,946,7,7,1
3735,309,4,4,1
3736,890,7,7,1
3737,669,10,10,1
3738,472,4,4,1
3739,253,3,3,1
3740,947,9,9,1
3741,645,10,10,1
3742,121,3,3,1
3743,575,6,6,1
3744,604,9,9,1
3745,149,5,6,0
3746,596,7,7,1
3747,615,7,7,1
3748,367,3,3,1
3749,679,7,7,1
3750,632,7,7,1
3751,720,9,9,1
3752,874,6,6,1
3753,941,6,6,1
3754,403,4,4,1
3755,875,7,7,1
3756,750,10,10,1
3757,734,10,10,1
3758,674,10,11,0
3759,549,10,12,0
3760,629,9,9,1
3761,485,5,5,1
3762,720,9,9,1
3763,381,5,5,1
3764,795,9,9,1
3765,121,3,3,1
3766,838,10,10,1
3767,458,5,5,1
3768,608,9,9,1
3769,627,10,15,0
3770,215,5,5,1
3771,981,6,10,0
3772,211,4,4,1
3773,435,4,4,1
3774,163,4,7,0
3775,651,6,6,1
3776,879,10,10,1
3777,788,7,7,1
3778,488,5,5,1
3779,265,3,7,0
3780,595,7,8,0
3781,794,9,9,1
3782,173,4,8,0
3783,679,8,8,1
3784,775,7,11,0
3785,532,10,10,1
3786,303,3,3,1
3787,920,10,10,1
3788,238,5,5,1
3789,739,9,9,1
3790,733,9,12,0
3791,330,4,4,1
3792,587,6,6,1
3793,706,8,8,1
3794,735,8,8,1
3795,968,9,9,1
3796,562,6,6,1
3797,305,3,3,1
3798,339,5,6,0
3799,937,6,6,1
3800,570,8,8,1
3801,862,9,9,1
3802,654,7,7,1
3803,621,7,7,1
3804,981,7,7,1
3805,669,8,8,1
3806,762,10,10,1
3807,352,3,3,1
3808,255,5,5,1
3809,481,3,3,1
3810,373,3,3,1
3811,403,3,4,0
3812,490,3,3,1
3813,656,10,10,1
3814,451,5,5,1
3815,959,9,9,1
3816,121,3,3,1
3817,517,8,11,0
3818,845,7,7,1
3819,418,4,4,1
3820,740,9,9,1
3821,268,3,3,1
3822,875,6,6,1
3823,483,5,5,1
3824,255,4,4,1
3825,685,10,12,0
3826,467,3,3,1
3827,361,3,3,1
3828,188,4,4,1
3829,506,10,10,1
3830,226,4,8,0
3831,355,5,5,1
3832,247,5,5,1
3833,888,7,9,0
3834,535,7,7,1
3835,626,6,6,1
3836,719,10,10,1
3837,153,4,4,1
3838,140,3,3,1
3839,974,7,7,1
3840,477,5,5,1
3841,151,3,3,1
3842,764,10,10,1
3843,911,8,8,1
3844,101,3,3,1
3845,514,7,7,1
3846,867,9,9,1
3847,117,3,3,1
3848,608,10,10,1
3849,601,8,8,1
3850,246,5,5,1
3851,289,4,4,1
3852,300,4,4,1
3853,565,8,8,1
3854,779,8,9,0
3855,428,5,6,0
3856,209,5,10,0
3857,835,10,12,0
3858,155,4,4,1
3859,771,10,10,1
3860,916,6,6,1
3861,435,3,3,1
3862,101,5,5,1
3863,772,9,9,1
3864,277,5,5,1
3865,148,5,5,1
3866,854,10,10,1
3867,585,6,6,1
3868,252,5,5,1
3869,987,9,9,1
3870,167,4,4,1
3871,789,8,11,0
3872,343,5,5,1
3873,712,8,8,1
3874,128,3,3,1
3875,529,10,12,0
3876,708,7,7,1
3877,311,3,3,1
3878,113,4,4,1
3879,990,6,8,0
3880,248,4,4,1
3881,118,5,7,0
3882,690,6,6,1
3883,533,8,8,1
3884,172,5,9,0
3885,373,5,5,1
3886,764,9,14,0
3887,511,7,7,1
3888,959,8,8,1
3889,802,10,10,1
3890,509,8,8,1
3891,875,8,8,1
3892,709,6,6,1
3893,201,3,3,1
3894,286,3,3,1
3895,939,10,10,1
